"","time","PM25"
"482",2022-05-20 18:00:00,7.16603776473717
"483",2022-05-20 19:00:00,7.43306650099478
"484",2022-05-20 20:00:00,7.56811993964957
"485",2022-05-20 21:00:00,7.12486762816719
"486",2022-05-20 22:00:00,7.03906444634377
"487",2022-05-20 23:00:00,7.17565695552454
"488",2022-05-21 00:00:00,7.41113474599956
"489",2022-05-21 01:00:00,7.67277673541625
"490",2022-05-21 02:00:00,7.7397263032964
"491",2022-05-21 03:00:00,7.62506554911085
"492",2022-05-21 04:00:00,7.7239508304051
"493",2022-05-21 05:00:00,8.57659590179829
"494",2022-05-21 06:00:00,8.0783218190121
"495",2022-05-21 07:00:00,6.52347582014031
"496",2022-05-21 08:00:00,6.15640749969396
"497",2022-05-21 09:00:00,5.95517402842201
"498",2022-05-21 10:00:00,6.02943418130057
"499",2022-05-21 11:00:00,5.78318289714369
"500",2022-05-21 12:00:00,5.94593960526612
"501",2022-05-21 13:00:00,6.62582401011801
"502",2022-05-21 14:00:00,7.1240980929042
"503",2022-05-21 15:00:00,7.00982210635014
"504",2022-05-21 16:00:00,6.92594276268421
"505",2022-05-21 17:00:00,7.18989335788986
"506",2022-05-21 18:00:00,6.82167073454903
"507",2022-05-21 19:00:00,6.31724036965892
"508",2022-05-21 20:00:00,6.03212755472103
"509",2022-05-21 21:00:00,5.94709390816061
"510",2022-05-21 22:00:00,5.75394055715006
"511",2022-05-21 23:00:00,5.98133822736368
"512",2022-05-22 00:00:00,6.0736824589225
"513",2022-05-22 01:00:00,5.94209192895117
"514",2022-05-22 02:00:00,5.73431740794381
"515",2022-05-22 03:00:00,5.85051723265533
"516",2022-05-22 04:00:00,5.86436886738916
"517",2022-05-22 05:00:00,5.80857756082236
"518",2022-05-22 06:00:00,5.38148548986278
"519",2022-05-22 07:00:00,5.01249333125895
"520",2022-05-22 08:00:00,4.8031797397256
"521",2022-05-22 09:00:00,3.98631805806145
"522",2022-05-22 10:00:00,3.84433880203975
"523",2022-05-22 11:00:00,3.70005094022908
"524",2022-05-22 12:00:00,3.65426359208116
"525",2022-05-22 13:00:00,3.75622701442737
"526",2022-05-22 14:00:00,3.82856332914845
"527",2022-05-22 15:00:00,3.26564828427108
"528",2022-05-22 16:00:00,3.20793313954681
"529",2022-05-22 17:00:00,3.35953158635589
"530",2022-05-22 18:00:00,3.54306574657907
"531",2022-05-22 19:00:00,3.66311324760555
"532",2022-05-22 20:00:00,3.94976513306942
"533",2022-05-22 21:00:00,4.00055446042677
"534",2022-05-22 22:00:00,4.06673449304393
"535",2022-05-22 23:00:00,4.2825891343127
"536",2022-05-23 00:00:00,4.29682553667802
"537",2022-05-23 01:00:00,3.92244663123326
"538",2022-05-23 02:00:00,4.41187105849506
"539",2022-05-23 03:00:00,4.27296994352532
"540",2022-05-23 04:00:00,3.65695696550163
"541",2022-05-23 05:00:00,3.47303803764696
"542",2022-05-23 06:00:00,3.30027737110564
"543",2022-05-23 07:00:00,4.12906684934614
"544",2022-05-23 08:00:00,3.84510833730274
"545",2022-05-23 09:00:00,3.5719233189412
"546",2022-05-23 10:00:00,3.29796876531667
"547",2022-05-23 11:00:00,3.41224475187073
"548",2022-05-23 12:00:00,3.13636636008872
"549",2022-05-23 13:00:00,3.11943658430294
"550",2022-05-23 14:00:00,3.37992427082514
"551",2022-05-23 15:00:00,3.53460085868618
"552",2022-05-23 16:00:00,3.62386694919305
"553",2022-05-23 17:00:00,3.88589370624122
"554",2022-05-23 18:00:00,4.28451297247017
"555",2022-05-23 19:00:00,4.33491753219604
"556",2022-05-23 20:00:00,4.38609162718489
"557",2022-05-23 21:00:00,4.60733301529458
"558",2022-05-23 22:00:00,4.77008972341702
"559",2022-05-23 23:00:00,4.95477818653468
"560",2022-05-24 00:00:00,5.29221939935591
"561",2022-05-24 01:00:00,5.32069220408655
"562",2022-05-24 02:00:00,5.90323039817017
"563",2022-05-24 03:00:00,5.59810966639453
"564",2022-05-24 04:00:00,5.61426990691733
"565",2022-05-24 05:00:00,6.36187341491235
"566",2022-05-24 06:00:00,6.03020371656356
"567",2022-05-24 07:00:00,5.916312497641
"568",2022-05-24 08:00:00,5.75663393057052
"569",2022-05-24 09:00:00,5.31953790119206
"570",2022-05-24 10:00:00,4.88667431576004
"571",2022-05-24 11:00:00,4.59540521871824
"572",2022-05-24 12:00:00,4.3537711461393
"573",2022-05-24 13:00:00,4.61810650897645
"574",2022-05-24 14:00:00,4.70698783185182
"575",2022-05-24 15:00:00,4.6773607242267
"576",2022-05-24 16:00:00,4.57770590766946
"577",2022-05-24 17:00:00,5.4745992566846
"578",2022-05-24 18:00:00,4.54730926478134
"579",2022-05-24 19:00:00,4.27951099326074
"580",2022-05-24 20:00:00,3.51382340658544
"581",2022-05-24 21:00:00,3.87396590966488
