date,pm10,pm25,pm1,temperature,humidity,id,CO_CALIBRATED,SO2_CALIBRATED
2022-05-20 11:40:00+00:00,15.76,10.49,7.52,19.03,93.25,7160,648.12,3.20
2022-05-20 11:45:00+00:00,16.53,10.91,7.28,19.05,93.25,7160,649.82,3.37
2022-05-20 11:50:00+00:00,15.67,10.53,7.15,19.08,93.25,7160,647.44,3.46
2022-05-20 11:55:00+00:00,15.59,10.05,6.88,19.98,91.00,7160,651.47,3.47
2022-05-20 12:00:00+00:00,16.06,10.82,7.55,20.02,91.00,7160,652.98,3.61
2022-05-20 12:05:00+00:00,16.64,10.81,7.01,20.07,91.00,7160,655.52,3.21
2022-05-20 12:10:00+00:00,14.51,9.52,6.72,20.11,91.00,7160,652.73,3.12
2022-05-20 12:15:00+00:00,15.94,10.80,7.28,20.16,91.00,7160,653.25,2.97
2022-05-20 12:20:00+00:00,15.06,9.28,6.69,20.22,91.00,7160,657.96,3.18
2022-05-20 12:25:00+00:00,15.70,10.06,7.02,20.25,91.00,7160,653.28,2.73
2022-05-20 12:30:00+00:00,16.00,9.68,6.53,20.29,91.00,7160,653.76,3.21
2022-05-20 12:35:00+00:00,13.87,9.43,6.49,20.30,91.00,7160,646.99,2.84
2022-05-20 12:40:00+00:00,22.67,14.23,9.32,20.31,91.00,7160,646.10,3.07
2022-05-20 12:45:00+00:00,27.98,17.50,11.18,20.35,91.00,7160,657.49,3.14
2022-05-20 12:50:00+00:00,28.20,17.65,12.06,20.38,91.00,7160,654.70,3.02
2022-05-20 12:55:00+00:00,15.37,10.12,6.93,20.43,91.00,7160,652.79,2.32
2022-05-20 13:00:00+00:00,13.06,8.76,6.25,20.48,91.00,7160,652.52,2.60
2022-05-20 13:05:00+00:00,13.21,8.39,5.99,21.57,85.75,7160,640.68,2.38
2022-05-20 13:10:00+00:00,12.58,8.27,5.93,21.59,85.75,7160,648.45,2.55
2022-05-20 13:15:00+00:00,14.00,9.20,6.12,21.59,85.75,7160,643.63,2.22
2022-05-20 13:20:00+00:00,13.30,8.88,6.44,21.56,85.75,7160,635.54,2.54
2022-05-20 13:25:00+00:00,13.25,8.73,6.11,21.57,85.75,7160,637.89,2.56
2022-05-20 13:30:00+00:00,13.98,9.43,6.79,21.72,85.75,7160,652.33,2.75
2022-05-20 13:35:00+00:00,13.77,8.70,6.11,21.84,85.75,7160,675.06,2.65
2022-05-20 13:40:00+00:00,15.24,9.63,6.63,21.93,85.75,7160,671.06,2.55
2022-05-20 13:45:00+00:00,12.94,8.39,5.82,21.96,85.75,7160,662.74,2.52
2022-05-20 13:50:00+00:00,14.81,9.17,5.92,21.99,85.75,7160,655.39,2.28
2022-05-20 13:55:00+00:00,13.83,8.34,5.63,21.98,85.75,7160,652.35,2.09
2022-05-20 14:00:00+00:00,13.83,8.34,5.88,21.97,85.75,7160,648.40,2.13
2022-05-20 14:05:00+00:00,14.75,9.26,6.06,21.98,85.75,7160,650.07,2.08
2022-05-20 14:10:00+00:00,12.10,7.56,5.59,23.12,81.25,7160,653.11,2.26
2022-05-20 14:15:00+00:00,13.39,8.66,6.13,23.18,81.25,7160,658.89,1.91
2022-05-20 14:20:00+00:00,13.92,8.79,6.14,23.23,81.25,7160,659.40,1.95
2022-05-20 14:25:00+00:00,12.66,8.33,5.96,23.23,81.25,7160,653.01,1.61
2022-05-20 14:30:00+00:00,13.15,8.60,6.19,23.23,81.25,7160,648.46,2.40
2022-05-20 14:35:00+00:00,12.14,8.13,5.98,23.27,81.25,7160,651.73,1.78
2022-05-20 14:40:00+00:00,13.48,8.89,6.48,23.32,81.25,7160,658.48,2.06
2022-05-20 14:45:00+00:00,15.40,9.15,6.38,23.37,81.25,7160,664.02,1.97
2022-05-20 14:50:00+00:00,16.37,9.74,6.77,23.42,81.25,7160,666.04,1.96
2022-05-20 14:55:00+00:00,14.27,9.21,6.54,23.45,81.25,7160,661.73,2.12
2022-05-20 15:00:00+00:00,14.21,9.11,6.51,23.48,81.25,7160,658.30,1.42
2022-05-20 15:05:00+00:00,15.41,9.71,6.46,23.50,81.25,7160,662.21,1.92
2022-05-20 15:10:00+00:00,13.99,9.17,6.34,23.53,81.25,7160,659.67,1.86
2022-05-20 15:15:00+00:00,16.15,9.72,6.66,23.61,81.25,7160,667.96,1.68
2022-05-20 15:20:00+00:00,13.74,9.13,6.24,25.14,73.00,7160,662.52,1.63
2022-05-20 15:25:00+00:00,13.84,8.89,6.28,25.23,73.00,7160,673.89,1.32
2022-05-20 15:30:00+00:00,14.37,9.28,6.50,25.28,73.00,7160,668.23,1.28
2022-05-20 15:35:00+00:00,15.66,9.84,6.66,25.32,73.00,7160,664.15,0.81
2022-05-20 15:40:00+00:00,15.73,9.59,6.51,25.42,73.00,7160,680.52,1.34
2022-05-20 15:45:00+00:00,15.19,9.87,7.23,25.48,73.00,7160,675.03,0.47
2022-05-20 15:50:00+00:00,13.62,8.98,6.59,25.55,73.00,7160,670.72,0.59
2022-05-20 15:55:00+00:00,14.87,9.28,6.72,25.77,73.00,7160,700.24,0.32
2022-05-20 16:00:00+00:00,14.25,9.56,6.94,25.91,73.00,7160,685.31,0.00
2022-05-20 16:05:00+00:00,13.60,8.40,5.82,25.93,73.00,7160,656.99,0.00
2022-05-20 16:10:00+00:00,12.73,8.63,6.01,26.02,73.00,7160,661.41,0.00
2022-05-20 16:15:00+00:00,13.71,9.07,6.17,26.06,73.00,7160,656.99,0.00
2022-05-20 16:20:00+00:00,13.95,9.49,6.18,26.00,73.00,7160,639.52,0.00
2022-05-20 16:25:00+00:00,13.80,9.10,6.69,26.10,73.00,7160,665.06,0.00
2022-05-20 16:30:00+00:00,14.10,9.22,6.87,27.82,66.25,7160,658.85,0.00
2022-05-20 16:35:00+00:00,13.27,8.18,5.93,27.88,66.25,7160,643.70,0.00
2022-05-20 16:40:00+00:00,14.34,9.00,6.45,27.84,66.25,7160,635.89,0.00
2022-05-20 16:45:00+00:00,13.48,8.27,6.32,27.92,66.25,7160,662.21,0.00
2022-05-20 16:50:00+00:00,12.63,8.22,5.88,27.76,66.25,7160,605.05,0.00
2022-05-20 16:55:00+00:00,12.65,8.46,5.89,27.75,66.25,7160,642.95,0.00
2022-05-20 17:00:00+00:00,11.17,7.19,5.40,27.76,66.25,7160,646.03,0.00
2022-05-20 17:05:00+00:00,11.89,7.58,5.54,27.83,66.25,7160,648.63,0.00
2022-05-20 17:10:00+00:00,11.65,7.26,5.27,27.99,66.25,7160,669.56,0.00
2022-05-20 17:15:00+00:00,11.18,7.01,4.94,28.09,66.25,7160,651.51,0.00
2022-05-20 17:20:00+00:00,10.44,7.01,5.00,28.08,66.25,7160,640.81,0.00
2022-05-20 17:25:00+00:00,10.52,6.95,4.67,27.94,66.25,7160,588.00,0.00
2022-05-20 17:30:00+00:00,11.67,7.40,5.08,28.06,66.25,7160,662.95,0.00
2022-05-20 17:35:00+00:00,10.32,6.66,4.68,28.14,66.25,7160,643.98,0.00
2022-05-20 17:40:00+00:00,11.68,7.63,5.15,29.08,62.50,7160,630.94,0.00
2022-05-20 17:45:00+00:00,9.96,6.62,4.68,29.07,62.50,7160,621.54,0.00
2022-05-20 17:50:00+00:00,10.91,6.92,4.93,29.11,62.50,7160,634.41,0.00
2022-05-20 17:55:00+00:00,10.02,6.17,4.28,29.18,62.50,7160,649.53,0.00
2022-05-20 18:00:00+00:00,9.74,5.93,4.26,29.04,62.50,7160,598.22,0.00
2022-05-20 18:05:00+00:00,11.46,6.69,4.69,28.96,62.50,7160,619.05,0.00
2022-05-20 18:10:00+00:00,10.09,6.35,4.37,28.91,62.50,7160,617.00,0.00
2022-05-20 18:15:00+00:00,10.75,6.18,4.18,28.98,62.50,7160,663.38,0.00
2022-05-20 18:20:00+00:00,10.00,6.22,4.33,28.90,62.50,7160,629.10,0.06
2022-05-20 18:25:00+00:00,9.67,6.30,4.27,28.96,62.50,7160,655.32,0.00
2022-05-20 18:30:00+00:00,9.48,5.84,4.08,29.08,62.50,7160,669.38,0.00
2022-05-20 18:35:00+00:00,9.54,6.28,4.38,29.24,62.50,7160,673.35,0.00
2022-05-20 18:40:00+00:00,9.71,6.38,4.29,29.32,62.50,7160,654.08,0.00
2022-05-20 18:45:00+00:00,8.98,5.67,4.17,29.36,62.50,7160,642.43,0.00
2022-05-20 18:50:00+00:00,10.39,6.37,4.49,29.84,58.00,7160,630.33,0.00
2022-05-20 18:55:00+00:00,8.96,5.57,3.81,29.82,58.00,7160,639.98,0.00
2022-05-20 19:00:00+00:00,9.48,5.52,3.38,29.92,58.00,7160,645.20,0.00
2022-05-20 19:05:00+00:00,9.79,6.01,3.99,30.02,58.00,7160,653.50,0.00
2022-05-20 19:10:00+00:00,9.18,5.86,4.17,30.12,58.00,7160,646.30,0.00
2022-05-20 19:15:00+00:00,8.91,5.80,4.49,30.11,58.00,7160,635.84,0.00
2022-05-20 19:20:00+00:00,9.38,6.23,4.44,30.09,58.00,7160,628.60,0.00
2022-05-20 19:25:00+00:00,9.83,6.44,4.29,29.98,58.00,7160,607.02,0.00
2022-05-20 19:30:00+00:00,9.07,6.01,4.32,29.81,58.00,7160,606.10,0.00
2022-05-20 19:35:00+00:00,9.71,6.31,4.39,29.89,58.00,7160,677.09,0.00
2022-05-20 19:40:00+00:00,9.03,6.14,4.33,29.89,58.00,7160,641.62,0.00
2022-05-20 19:45:00+00:00,9.43,6.03,4.12,29.78,58.00,7160,606.94,0.00
2022-05-20 19:50:00+00:00,9.47,6.29,4.46,29.71,58.00,7160,638.57,0.70
2022-05-20 19:55:00+00:00,9.68,5.98,4.20,29.74,58.00,7160,657.36,0.00
2022-05-20 20:00:00+00:00,9.65,6.17,4.19,29.79,58.00,7160,666.06,0.00
2022-05-20 20:05:00+00:00,9.20,6.09,4.19,29.76,58.00,7160,643.81,0.00
2022-05-20 20:10:00+00:00,8.94,5.58,3.79,29.73,58.00,7160,647.29,0.33
2022-05-20 20:15:00+00:00,9.23,6.22,4.23,29.68,58.00,7160,636.75,0.00
2022-05-20 20:20:00+00:00,9.48,6.29,4.33,29.77,58.00,7160,668.89,0.00
2022-05-20 20:25:00+00:00,8.59,5.83,4.13,29.75,58.00,7160,642.16,0.30
2022-05-20 20:30:00+00:00,8.76,6.07,4.34,29.60,58.00,7160,620.88,1.73
2022-05-20 20:35:00+00:00,9.14,6.27,4.42,29.64,58.00,7160,653.97,0.75
2022-05-20 20:40:00+00:00,9.91,6.72,4.68,29.58,58.00,7160,657.92,0.47
2022-05-20 20:45:00+00:00,9.61,6.13,4.03,29.40,58.00,7160,641.49,2.23
2022-05-20 20:50:00+00:00,8.88,5.41,3.86,29.91,55.00,7160,656.95,1.42
2022-05-20 20:55:00+00:00,9.48,6.43,4.42,29.91,55.00,7160,670.73,2.03
2022-05-20 21:00:00+00:00,10.05,6.61,4.47,29.86,55.00,7160,671.77,1.96
2022-05-20 21:05:00+00:00,10.29,6.97,4.62,29.78,55.00,7160,667.08,2.18
2022-05-20 21:10:00+00:00,10.81,7.09,5.02,29.72,54.80,7160,666.74,2.01
2022-05-20 21:15:00+00:00,9.98,6.67,4.72,29.64,55.00,7160,671.36,3.86
2022-05-20 21:20:00+00:00,10.41,6.73,4.67,29.59,55.00,7160,677.72,4.20
2022-05-20 21:25:00+00:00,10.37,6.91,4.76,29.58,55.00,7160,698.69,3.99
2022-05-20 21:30:00+00:00,10.75,7.11,4.79,29.52,55.00,7160,686.14,3.76
2022-05-20 21:35:00+00:00,11.23,7.22,4.94,29.49,55.00,7160,693.45,3.69
2022-05-20 21:40:00+00:00,10.63,7.13,4.95,29.44,55.00,7160,691.71,5.12
2022-05-20 21:45:00+00:00,11.36,7.26,4.81,29.39,55.00,7160,701.22,5.43
2022-05-20 21:50:00+00:00,9.21,6.14,4.46,29.39,55.00,7160,705.57,5.76
2022-05-20 21:55:00+00:00,10.71,6.99,4.68,29.37,55.00,7160,698.61,5.12
2022-05-20 22:00:00+00:00,11.02,6.74,4.70,29.25,55.00,7160,694.53,5.10
2022-05-20 22:05:00+00:00,11.37,7.54,5.16,29.24,55.00,7160,703.08,4.72
2022-05-20 22:10:00+00:00,10.36,6.95,4.94,29.21,55.00,7160,701.44,4.79
2022-05-20 22:15:00+00:00,11.58,7.73,5.23,29.19,55.00,7160,702.03,6.05
2022-05-20 22:20:00+00:00,11.19,7.44,5.10,29.16,54.99,7160,699.20,5.11
2022-05-20 22:25:00+00:00,10.82,7.24,4.97,29.17,55.00,7160,708.50,5.77
2022-05-20 22:30:00+00:00,10.21,6.84,4.71,29.19,55.00,7160,710.21,5.67
2022-05-20 22:35:00+00:00,10.99,7.31,4.95,29.20,55.00,7160,710.55,5.21
2022-05-20 22:40:00+00:00,12.22,7.91,5.16,29.18,55.00,7160,698.79,4.20
2022-05-20 22:45:00+00:00,12.04,7.66,5.32,29.15,54.94,7160,702.92,4.85
2022-05-20 22:50:00+00:00,12.36,8.29,5.45,29.11,54.75,7160,694.74,3.91
2022-05-20 22:55:00+00:00,11.07,7.37,5.02,29.08,54.64,7160,698.31,5.48
2022-05-20 23:00:00+00:00,11.00,7.22,4.99,29.06,54.53,7160,697.64,5.23
2022-05-20 23:05:00+00:00,12.78,8.26,5.66,28.03,58.75,7160,698.09,4.89
2022-05-20 23:10:00+00:00,10.97,7.33,4.94,28.01,58.75,7160,696.33,6.26
2022-05-20 23:15:00+00:00,11.92,7.86,4.79,27.99,58.75,7160,702.52,4.56
2022-05-20 23:20:00+00:00,11.45,7.56,5.28,27.96,58.75,7160,702.12,4.99
2022-05-20 23:25:00+00:00,11.96,7.86,5.28,27.93,58.75,7160,696.36,5.42
2022-05-20 23:30:00+00:00,12.53,8.33,5.42,27.91,58.75,7160,701.21,5.34
2022-05-20 23:35:00+00:00,10.40,7.06,5.06,27.90,58.75,7160,703.56,5.63
2022-05-20 23:40:00+00:00,11.61,7.65,5.35,27.87,58.75,7160,704.08,5.82
2022-05-20 23:45:00+00:00,11.96,7.56,5.17,27.84,58.75,7160,706.61,5.40
2022-05-20 23:50:00+00:00,12.35,8.37,5.48,27.81,58.61,7160,707.23,4.88
2022-05-20 23:55:00+00:00,12.02,7.88,5.34,27.75,58.33,7160,700.30,5.56
2022-05-21 00:00:00+00:00,12.13,7.94,5.50,27.70,58.13,7160,699.48,5.49
2022-05-21 00:05:00+00:00,12.56,7.96,5.39,27.66,57.93,7160,698.46,5.63
2022-05-21 00:10:00+00:00,12.98,8.44,5.82,26.27,65.50,7160,697.39,5.76
2022-05-21 00:15:00+00:00,12.56,8.59,5.88,26.23,65.50,7160,695.66,5.39
2022-05-21 00:20:00+00:00,12.70,8.03,5.41,26.18,65.50,7160,695.25,5.47
2022-05-21 00:25:00+00:00,12.00,7.96,5.41,26.14,65.50,7160,696.63,5.34
2022-05-21 00:30:00+00:00,12.25,7.94,5.46,26.12,65.50,7160,699.17,5.69
2022-05-21 00:35:00+00:00,12.65,8.04,5.49,26.08,65.50,7160,694.86,5.50
2022-05-21 00:40:00+00:00,12.30,8.35,5.88,26.05,65.45,7160,695.54,5.44
2022-05-21 00:45:00+00:00,12.21,7.96,5.26,26.03,65.34,7160,696.40,5.52
2022-05-21 00:50:00+00:00,12.90,8.48,5.57,26.00,65.22,7160,696.48,5.75
2022-05-21 00:55:00+00:00,12.88,8.33,5.74,25.97,65.07,7160,697.06,5.82
2022-05-21 01:00:00+00:00,12.60,8.38,6.06,25.95,64.99,7160,700.52,5.79
2022-05-21 01:05:00+00:00,13.48,8.82,6.07,25.91,64.82,7160,703.17,5.75
2022-05-21 01:10:00+00:00,13.81,8.88,6.01,25.88,64.67,7160,703.86,5.81
2022-05-21 01:15:00+00:00,12.23,8.38,5.46,24.80,69.25,7160,704.75,5.67
2022-05-21 01:20:00+00:00,13.40,8.71,6.17,24.76,69.25,7160,703.03,6.00
2022-05-21 01:25:00+00:00,13.21,8.79,5.81,24.73,69.25,7160,701.04,6.00
2022-05-21 01:30:00+00:00,13.46,8.89,6.42,24.70,69.25,7160,704.45,5.90
2022-05-21 01:35:00+00:00,13.73,9.07,6.25,24.67,69.25,7160,701.39,6.04
2022-05-21 01:40:00+00:00,14.20,9.52,6.68,24.64,69.11,7160,698.91,6.01
2022-05-21 01:45:00+00:00,14.17,9.48,6.54,24.61,68.96,7160,696.82,6.15
2022-05-21 01:50:00+00:00,13.33,8.81,6.34,24.58,68.84,7160,695.44,6.15
2022-05-21 01:55:00+00:00,14.33,9.21,6.59,24.56,68.75,7160,697.89,6.13
2022-05-21 02:00:00+00:00,13.63,8.46,5.97,24.54,68.64,7160,694.71,6.09
2022-05-21 02:05:00+00:00,13.91,9.39,6.72,24.52,68.57,7160,695.10,6.00
2022-05-21 02:10:00+00:00,13.67,9.13,6.44,24.49,68.44,7160,693.91,6.01
2022-05-21 02:15:00+00:00,16.41,10.99,7.83,24.47,68.35,7160,709.99,6.10
2022-05-21 02:20:00+00:00,14.79,9.47,6.54,24.45,68.25,7160,763.77,6.71
2022-05-21 02:25:00+00:00,13.90,9.01,6.51,23.74,72.18,7160,697.53,6.14
2022-05-21 02:30:00+00:00,14.60,9.36,6.47,23.72,72.08,7160,698.12,6.07
2022-05-21 02:35:00+00:00,14.52,9.44,6.59,23.69,71.95,7160,696.31,6.15
2022-05-21 02:40:00+00:00,14.36,9.48,6.58,23.68,71.86,7160,699.56,5.97
2022-05-21 02:45:00+00:00,14.63,9.72,6.30,23.66,71.79,7160,699.62,5.98
2022-05-21 02:50:00+00:00,14.30,9.82,6.62,23.64,71.69,7160,695.18,6.15
2022-05-21 02:55:00+00:00,14.50,9.61,6.75,23.62,71.59,7160,688.33,6.39
2022-05-21 03:00:00+00:00,15.52,10.02,6.94,23.60,71.51,7160,693.05,6.19
2022-05-21 03:05:00+00:00,15.17,10.11,7.56,23.58,71.40,7160,691.18,6.01
2022-05-21 03:10:00+00:00,16.20,10.66,7.27,23.56,71.32,7160,688.55,6.04
2022-05-21 03:15:00+00:00,14.98,10.14,7.29,23.55,71.27,7160,686.96,5.90
2022-05-21 03:20:00+00:00,15.83,10.04,7.17,23.53,71.20,7160,688.15,5.94
2022-05-21 03:25:00+00:00,15.76,10.26,7.17,23.51,71.08,7160,683.23,5.96
2022-05-21 03:30:00+00:00,14.29,9.45,6.71,23.49,70.98,7160,682.10,5.74
2022-05-21 03:35:00+00:00,14.62,9.42,6.71,22.82,75.68,7160,687.40,5.51
2022-05-21 03:40:00+00:00,14.93,9.96,6.78,22.82,75.66,7160,688.30,5.53
2022-05-21 03:45:00+00:00,14.19,9.36,6.09,22.82,75.67,7160,682.14,5.28
2022-05-21 03:50:00+00:00,13.52,8.95,5.88,22.82,75.69,7160,679.36,5.12
2022-05-21 03:55:00+00:00,14.33,9.02,6.30,22.83,75.71,7160,675.67,5.09
2022-05-21 04:00:00+00:00,12.98,8.78,6.28,22.83,75.72,7160,672.28,5.10
2022-05-21 04:05:00+00:00,14.81,9.94,6.60,22.83,75.72,7160,671.99,5.19
2022-05-21 04:10:00+00:00,14.86,10.07,6.51,22.82,75.66,7160,665.07,5.03
2022-05-21 04:15:00+00:00,13.62,8.83,5.66,22.81,75.64,7160,662.46,5.04
2022-05-21 04:20:00+00:00,13.26,8.74,6.01,22.81,75.63,7160,660.94,5.04
2022-05-21 04:25:00+00:00,13.23,8.74,5.98,22.80,75.59,7160,658.52,4.95
2022-05-21 04:30:00+00:00,11.79,8.08,5.62,22.78,75.49,7160,654.74,4.87
2022-05-21 04:35:00+00:00,12.69,8.11,5.73,22.78,75.46,7160,655.25,4.89
2022-05-21 04:40:00+00:00,12.72,8.32,5.76,22.00,79.00,7160,653.53,4.96
2022-05-21 04:45:00+00:00,13.01,8.35,5.64,21.98,79.00,7160,653.39,5.18
2022-05-21 04:50:00+00:00,13.56,8.93,6.20,21.97,79.00,7160,655.08,5.02
2022-05-21 04:55:00+00:00,13.51,8.98,6.16,21.96,79.00,7160,655.59,5.17
2022-05-21 05:00:00+00:00,13.40,8.60,6.12,21.95,79.00,7160,656.73,5.15
2022-05-21 05:05:00+00:00,13.30,8.79,6.11,21.93,79.00,7160,656.60,5.13
2022-05-21 05:10:00+00:00,13.81,9.13,6.39,21.92,79.00,7160,658.05,5.28
2022-05-21 05:15:00+00:00,12.68,8.22,5.68,21.89,79.00,7160,654.70,5.29
2022-05-21 05:20:00+00:00,13.63,8.67,6.03,21.88,78.95,7160,656.32,5.17
2022-05-21 05:25:00+00:00,13.25,8.56,6.07,21.88,78.94,7160,657.96,5.23
2022-05-21 05:30:00+00:00,12.80,8.17,5.70,21.87,78.91,7160,658.11,5.23
2022-05-21 05:35:00+00:00,11.49,7.56,5.72,21.87,78.90,7160,660.76,5.23
2022-05-21 05:40:00+00:00,12.05,8.26,5.94,21.86,78.86,7160,662.28,5.26
2022-05-21 05:45:00+00:00,14.53,9.54,5.98,21.85,78.79,7160,654.95,5.32
2022-05-21 05:50:00+00:00,13.99,8.67,6.00,21.15,83.50,7160,653.92,5.21
2022-05-21 05:55:00+00:00,14.80,9.47,6.18,21.14,83.50,7160,652.26,5.12
2022-05-21 06:00:00+00:00,13.51,8.73,5.98,21.13,83.50,7160,648.99,5.46
2022-05-21 06:05:00+00:00,13.18,8.75,6.06,21.11,83.50,7160,649.31,5.41
2022-05-21 06:10:00+00:00,12.82,8.24,5.88,21.10,83.50,7160,652.42,5.21
2022-05-21 06:15:00+00:00,13.37,8.73,5.92,21.08,83.50,7160,648.84,5.76
2022-05-21 06:20:00+00:00,14.58,9.28,6.07,21.05,83.50,7160,649.96,6.03
2022-05-21 06:25:00+00:00,14.91,9.08,6.32,21.02,83.50,7160,650.89,6.15
2022-05-21 06:30:00+00:00,13.45,8.67,6.16,21.00,83.50,7160,652.36,5.90
2022-05-21 06:35:00+00:00,13.24,9.22,6.58,20.98,83.46,7160,649.57,6.08
2022-05-21 06:40:00+00:00,13.17,8.71,6.20,20.96,83.35,7160,652.36,6.13
2022-05-21 06:45:00+00:00,12.92,8.84,6.12,20.94,83.24,7160,649.36,6.19
2022-05-21 06:50:00+00:00,13.04,8.88,6.49,20.92,83.16,7160,651.69,6.49
2022-05-21 06:55:00+00:00,15.48,10.06,6.69,20.48,85.75,7160,651.56,6.48
2022-05-21 07:00:00+00:00,13.88,9.03,6.24,20.47,85.75,7160,650.57,6.50
2022-05-21 07:05:00+00:00,14.52,9.31,6.37,20.46,85.75,7160,649.59,6.17
2022-05-21 07:10:00+00:00,14.30,9.22,6.39,20.46,85.75,7160,652.49,6.03
2022-05-21 07:15:00+00:00,14.22,9.24,6.52,20.46,85.75,7160,653.14,5.95
2022-05-21 07:20:00+00:00,15.56,10.06,6.61,20.47,85.75,7160,653.23,5.90
2022-05-21 07:25:00+00:00,15.20,9.23,6.59,20.48,85.75,7160,657.40,5.77
2022-05-21 07:30:00+00:00,14.47,8.91,6.51,20.49,85.75,7160,659.95,5.78
2022-05-21 07:35:00+00:00,14.44,9.50,6.45,20.49,85.75,7160,658.31,5.76
2022-05-21 07:40:00+00:00,14.09,9.22,6.48,20.49,85.75,7160,658.34,5.68
2022-05-21 07:45:00+00:00,15.45,9.82,6.31,20.48,85.75,7160,654.91,5.58
2022-05-21 07:50:00+00:00,14.87,9.62,6.99,20.47,85.75,7160,654.17,5.46
2022-05-21 07:55:00+00:00,15.33,10.15,6.92,20.47,85.75,7160,651.26,5.42
2022-05-21 08:00:00+00:00,15.56,9.98,6.94,20.46,85.75,7160,649.40,5.51
2022-05-21 08:05:00+00:00,15.67,9.76,6.90,20.00,88.75,7160,648.45,5.51
2022-05-21 08:10:00+00:00,14.53,9.69,6.55,19.98,88.75,7160,645.54,5.62
2022-05-21 08:15:00+00:00,15.05,9.57,6.67,19.97,88.75,7160,646.44,5.64
2022-05-21 08:20:00+00:00,15.74,10.06,6.66,19.96,88.75,7160,646.14,5.65
2022-05-21 08:25:00+00:00,14.90,9.77,6.71,19.96,88.75,7160,645.83,5.75
2022-05-21 08:30:00+00:00,14.48,9.53,6.69,19.95,88.75,7160,645.06,5.64
2022-05-21 08:35:00+00:00,16.19,10.57,7.06,19.95,88.75,7160,647.20,5.63
2022-05-21 08:40:00+00:00,15.20,10.05,7.05,19.95,88.75,7160,642.11,5.72
2022-05-21 08:45:00+00:00,16.02,10.48,7.05,19.95,88.75,7160,643.16,5.73
2022-05-21 08:50:00+00:00,15.39,10.19,7.08,19.94,88.75,7160,639.68,5.72
2022-05-21 08:55:00+00:00,16.32,10.46,7.05,19.94,88.75,7160,640.31,5.75
2022-05-21 09:00:00+00:00,15.36,10.13,7.22,19.93,88.75,7160,640.80,5.64
2022-05-21 09:05:00+00:00,15.65,10.34,6.99,19.94,88.75,7160,639.11,5.80
2022-05-21 09:10:00+00:00,15.11,9.74,6.37,19.93,88.75,7160,640.10,5.74
2022-05-21 09:15:00+00:00,14.88,9.82,6.98,19.60,91.75,7160,639.85,5.80
2022-05-21 09:20:00+00:00,16.48,10.71,7.41,19.59,91.75,7160,642.59,5.66
2022-05-21 09:25:00+00:00,16.36,10.64,7.18,19.59,91.75,7160,641.94,5.64
2022-05-21 09:30:00+00:00,15.82,10.51,7.03,19.59,91.75,7160,641.09,5.69
2022-05-21 09:35:00+00:00,16.27,10.65,6.98,19.61,91.75,7160,643.76,5.71
2022-05-21 09:40:00+00:00,16.79,10.36,7.03,19.62,91.75,7160,645.59,5.79
2022-05-21 09:45:00+00:00,15.82,10.29,6.74,19.61,91.75,7160,643.28,5.70
2022-05-21 09:50:00+00:00,13.89,8.84,6.13,19.62,91.75,7160,644.80,5.67
2022-05-21 09:55:00+00:00,15.52,9.82,6.81,19.65,91.75,7160,645.90,5.77
2022-05-21 10:00:00+00:00,15.58,9.92,6.89,19.66,91.75,7160,643.78,5.59
2022-05-21 10:05:00+00:00,14.29,9.40,6.54,19.67,91.75,7160,646.57,5.73
2022-05-21 10:10:00+00:00,14.61,9.47,6.72,19.69,91.75,7160,644.60,5.61
2022-05-21 10:15:00+00:00,15.60,10.37,7.13,19.70,91.75,7160,644.71,5.56
2022-05-21 10:20:00+00:00,15.25,9.24,6.44,19.69,91.75,7160,645.28,5.53
2022-05-21 10:25:00+00:00,16.56,10.31,7.12,19.34,99.25,7160,639.86,5.47
2022-05-21 10:30:00+00:00,15.89,10.59,7.18,19.35,99.25,7160,642.15,5.60
2022-05-21 10:35:00+00:00,14.03,9.23,6.50,19.35,99.25,7160,637.92,5.64
2022-05-21 10:40:00+00:00,14.49,9.38,6.43,19.36,99.25,7160,642.18,5.60
2022-05-21 10:45:00+00:00,14.71,9.90,6.75,19.36,99.25,7160,640.97,5.61
2022-05-21 10:50:00+00:00,16.17,10.41,7.40,19.36,99.25,7160,640.80,5.54
2022-05-21 10:55:00+00:00,15.94,10.65,7.01,19.37,99.25,7160,640.64,5.53
2022-05-21 11:00:00+00:00,17.10,10.60,7.09,19.38,99.25,7160,642.32,5.69
2022-05-21 11:05:00+00:00,15.26,9.62,6.83,19.38,99.25,7160,641.30,5.68
2022-05-21 11:10:00+00:00,17.06,10.82,6.97,19.39,99.25,7160,644.27,5.67
2022-05-21 11:15:00+00:00,16.86,10.28,6.56,19.42,99.25,7160,648.86,5.60
2022-05-21 11:20:00+00:00,16.70,10.43,7.26,19.45,99.25,7160,652.73,5.76
2022-05-21 11:25:00+00:00,16.79,10.53,6.84,19.48,99.25,7160,654.35,5.90
2022-05-21 11:30:00+00:00,16.10,10.17,6.97,20.01,99.25,7160,660.11,5.64
2022-05-21 11:35:00+00:00,15.09,9.49,6.58,20.03,99.25,7160,665.42,5.45
2022-05-21 11:40:00+00:00,15.01,9.64,6.53,20.04,99.25,7160,654.94,5.61
2022-05-21 11:45:00+00:00,16.94,10.80,7.50,20.06,99.25,7160,660.85,5.52
