date,pm1,pm10,pm25,id,sensor_id
2021-09-05 14:50:00+00:00,6.722222328,10.05555534,9.277776718,41407,7194
2021-09-05 14:55:00+00:00,6.861111164,9.287036896,8.777777672,41407,7194
2021-09-05 15:00:00+00:00,6.296296597,10.10185146,9.527777672,41407,7194
2021-09-05 15:05:00+00:00,7.05555582,9.870370865,9.694444656,41407,7194
2021-09-05 15:10:00+00:00,6.222222328,9.425926208,9.185184479,41407,7194
2021-09-05 15:15:00+00:00,6.324073792,9.70370388,9.111110687,41407,7194
2021-09-05 15:20:00+00:00,7,9.527778625,9.138889313,41407,7194
2021-09-05 15:25:00+00:00,6.04629612,8.70370388,8.425926208,41407,7194
2021-09-05 15:30:00+00:00,6.611111164,9.472223282,9.166667938,41407,7194
2021-09-05 15:35:00+00:00,6.166666985,9.222223282,8.648148537,41407,7194
2021-09-05 15:40:00+00:00,6.629629135,9.518519402,9.148148537,41407,7194
2021-09-05 15:45:00+00:00,6.518518448,9.833333015,9.194444656,41407,7194
2021-09-05 15:50:00+00:00,6.64814806,9.212963104,8.916666985,41407,7194
2021-09-05 15:55:00+00:00,6.361111164,9.648148537,9.175926208,41407,7194
2021-09-05 16:00:00+00:00,5.666666508,8.583332062,8.101852417,41407,7194
2021-09-05 16:05:00+00:00,5.694444656,8.268519402,7.796297073,41407,7194
2021-09-05 16:10:00+00:00,5.601851463,8.537036896,8.222222328,41407,7194
2021-09-05 16:15:00+00:00,6.120370865,9.129629135,8.657406807,41407,7194
2021-09-05 16:20:00+00:00,6.444444656,9.037036896,8.80555439,41407,7194
2021-09-05 16:25:00+00:00,5.805555344,8.879629135,8.351851463,41407,7194
2021-09-05 16:30:00+00:00,5.777777672,8.435185432,8.166666985,41407,7194
2021-09-05 16:35:00+00:00,6.333333492,9.037036896,8.824073792,41407,7194
2021-09-05 16:40:00+00:00,6.675926208,9.703702927,9.509259224,41407,7194
2021-09-05 16:45:00+00:00,6.916666508,9.79629612,9.657406807,41407,7194
2021-09-05 16:50:00+00:00,7,10.02777767,9.814814568,41407,7194
2021-09-05 16:55:00+00:00,7.574074745,10.70370293,10.38888931,41407,7194
2021-09-05 17:00:00+00:00,7.685185909,10.59259319,10.38888931,41407,7194
2021-09-05 17:05:00+00:00,7.037036896,10.57407379,10.14814854,41407,7194
2021-09-05 17:10:00+00:00,7.064814568,10.55555534,10.29629612,41407,7194
2021-09-05 17:15:00+00:00,7.888888836,10.79629612,10.37037086,41407,7194
2021-09-05 17:20:00+00:00,7.898147583,10.92592621,10.64814854,41407,7194
2021-09-05 17:25:00+00:00,7.388888836,10.57407475,10.16666698,41407,7194
2021-09-05 17:30:00+00:00,7.157407761,10.74999905,10.05555534,41407,7194
2021-09-05 17:35:00+00:00,7.583333492,11.17592621,10.61111164,41407,7194
2021-09-05 17:40:00+00:00,7.29629612,10.70370293,10.35185146,41407,7194
2021-09-05 17:45:00+00:00,7.490741253,11.00925827,10.60185242,41407,7194
2021-09-05 17:50:00+00:00,7.574074745,11.00925922,10.7870369,41407,7194
2021-09-05 17:55:00+00:00,8.111110687,12.02777767,11.53703785,41407,7194
2021-09-05 18:00:00+00:00,8.027778625,11.55555534,10.89814758,41407,7194
2021-09-05 18:05:00+00:00,7.814815044,11.00926018,10.7685194,41407,7194
2021-09-05 18:10:00+00:00,7.342592239,11.37962914,10.63888931,41407,7194
2021-09-05 18:15:00+00:00,7.888888836,11.49074078,10.93518543,41407,7194
2021-09-05 18:20:00+00:00,7.79629612,11.0370369,10.83333302,41407,7194
2021-09-05 18:25:00+00:00,8.249999046,12.66666698,11.72222233,41407,7194
2021-09-05 18:30:00+00:00,8.398147583,12.18518448,11.61111069,41407,7194
2021-09-05 18:35:00+00:00,8.194444656,11.87962914,11.37962914,41407,7194
2021-09-05 18:40:00+00:00,7.851852417,11.7129631,11.42592525,41407,7194
2021-09-05 18:45:00+00:00,7.842592239,12.27777767,11.76851845,41407,7194
2021-09-05 18:50:00+00:00,8.527777672,12.55555534,11.75925827,41407,7194
2021-09-05 18:55:00+00:00,8.79629612,12.61111069,12.17592621,41407,7194
2021-09-05 19:00:00+00:00,8.370369911,12.90740776,12.09259224,41407,7194
