Time,7160,7205,7250
2021-09-18 23:45:00,220,,248
2021-09-18 23:50:00,220,,246
2021-09-18 23:55:00,224,,248
2021-09-19 0:00:00,218,,241
2021-09-19 0:05:00,224,,249
2021-09-19 0:10:00,228,,258
2021-09-19 0:15:00,233,,264
2021-09-19 0:20:00,240,,268
2021-09-19 0:25:00,236,,262
2021-09-19 0:30:00,253,,283
2021-09-19 0:35:00,257,,287
2021-09-19 0:40:00,262,,286
2021-09-19 0:45:00,269,,302
2021-09-19 0:50:00,284,,319
2021-09-19 0:55:00,326,,369
2021-09-19 1:00:00,321,,367
2021-09-19 1:05:00,316,,361
2021-09-19 1:10:00,297,,337
2021-09-19 1:15:00,268,,303
2021-09-19 1:20:00,254,,285
2021-09-19 1:25:00,260,,295
2021-09-19 1:30:00,262,,292
2021-09-19 1:35:00,265,,297
2021-09-19 1:40:00,277,,317
2021-09-19 1:45:00,362,,410
2021-09-19 1:50:00,353,,394
2021-09-19 1:55:00,341,,384
2021-09-19 2:00:00,345,,383
2021-09-19 2:05:00,365,,402
2021-09-19 2:10:00,437,,484
2021-09-19 2:15:00,356,,387
2021-09-19 2:20:00,414,,455
2021-09-19 2:25:00,446,,497
2021-09-19 2:30:00,560,,622
2021-09-19 2:35:00,458,,506
2021-09-19 2:40:00,410,,447
2021-09-19 2:45:00,631,,712
2021-09-19 2:50:00,670,,759
2021-09-19 2:55:00,709,,801
2021-09-19 3:00:00,629,,711
2021-09-19 3:05:00,590,,662
2021-09-19 3:10:00,463,,507
2021-09-19 3:15:00,538,,604
2021-09-19 3:20:00,480,,532
2021-09-19 3:25:00,376,,413
2021-09-19 3:30:00,416,,468
2021-09-19 3:35:00,436,,496
2021-09-19 3:40:00,383,,429
2021-09-19 3:45:00,401,,444
2021-09-19 3:50:00,434,,482
2021-09-19 3:55:00,471,,528
2021-09-19 4:00:00,571,,644
2021-09-19 4:05:00,608,,683
2021-09-19 4:10:00,514,,577
2021-09-19 4:15:00,524,,590
2021-09-19 4:20:00,496,,560
2021-09-19 4:25:00,456,,511
2021-09-19 4:30:00,451,,508
2021-09-19 4:35:00,454,,511
2021-09-19 4:40:00,482,,547
2021-09-19 4:45:00,469,,528
2021-09-19 4:50:00,440,,494
2021-09-19 4:55:00,424,,474
2021-09-19 5:00:00,465,,523
2021-09-19 5:05:00,447,,505
2021-09-19 5:10:00,429,,483
2021-09-19 5:15:00,462,,522
